precip,date,month,day,year
0,9/5/03,9,5,2003
0,9/6/03,9,6,2003
0,9/7/03,9,7,2003
0,9/8/03,9,8,2003
0,9/9/03,9,9,2003
0,9/10/03,9,10,2003
0.3,9/11/03,9,11,2003
2.8,9/12/03,9,12,2003
63.5,9/13/03,9,13,2003
19.3,9/14/03,9,14,2003
3.3,9/15/03,9,15,2003
0,9/16/03,9,16,2003
0,9/17/03,9,17,2003
0,9/18/03,9,18,2003
0,9/19/03,9,19,2003
0,9/20/03,9,20,2003
0,9/21/03,9,21,2003
0,9/22/03,9,22,2003
20.6,9/23/03,9,23,2003
0,9/24/03,9,24,2003
0,9/25/03,9,25,2003
0,9/26/03,9,26,2003
0,9/27/03,9,27,2003
0,9/28/03,9,28,2003
0,9/29/03,9,29,2003
0,9/30/03,9,30,2003
0,10/1/03,10,1,2003
0,10/2/03,10,2,2003
0,10/3/03,10,3,2003
0,10/4/03,10,4,2003
0,10/5/03,10,5,2003
0,10/6/03,10,6,2003
4.8,10/7/03,10,7,2003
9.4,10/8/03,10,8,2003
0,10/9/03,10,9,2003
0,10/10/03,10,10,2003
0,10/11/03,10,11,2003
0,10/12/03,10,12,2003
0,10/13/03,10,13,2003
0,10/14/03,10,14,2003
0,10/15/03,10,15,2003
0,10/16/03,10,16,2003
0,10/17/03,10,17,2003
0.3,10/18/03,10,18,2003
3.3,10/19/03,10,19,2003
0,10/20/03,10,20,2003
0,10/21/03,10,21,2003
0,10/22/03,10,22,2003
0,10/23/03,10,23,2003
0.5,10/24/03,10,24,2003
0,10/25/03,10,25,2003
0,10/26/03,10,26,2003
0,10/27/03,10,27,2003
0,10/28/03,10,28,2003
0,10/29/03,10,29,2003
0,10/30/03,10,30,2003
0,10/31/03,10,31,2003
4.3,11/1/03,11,1,2003
1.5,11/2/03,11,2,2003
0.8,11/3/03,11,3,2003
0,11/4/03,11,4,2003
0,11/5/03,11,5,2003
0,11/6/03,11,6,2003
-99,11/7/03,11,7,2003
0.5,11/8/03,11,8,2003
0,11/9/03,11,9,2003
0,11/10/03,11,10,2003
1.8,11/11/03,11,11,2003
0,11/12/03,11,12,2003
0,11/13/03,11,13,2003
0,11/14/03,11,14,2003
0,11/15/03,11,15,2003
0,11/16/03,11,16,2003
0,11/17/03,11,17,2003
4.1,11/18/03,11,18,2003
6.4,11/19/03,11,19,2003
0,11/20/03,11,20,2003
0,11/21/03,11,21,2003
0,11/22/03,11,22,2003
1.5,11/23/03,11,23,2003
0,11/24/03,11,24,2003
0,11/25/03,11,25,2003
0,11/26/03,11,26,2003
2,11/27/03,11,27,2003
52.8,11/28/03,11,28,2003
0,11/29/03,11,29,2003
0,11/30/03,11,30,2003
0,6/1/04,6,1,2004
0,6/2/04,6,2,2004
0,6/3/04,6,3,2004
0.3,6/4/04,6,4,2004
2.3,6/5/04,6,5,2004
0.3,6/6/04,6,6,2004
0,6/7/04,6,7,2004
0,6/8/04,6,8,2004
0,6/9/04,6,9,2004
0,6/10/04,6,10,2004
0,6/11/04,6,11,2004
0.3,6/12/04,6,12,2004
19.8,6/13/04,6,13,2004
0,6/14/04,6,14,2004
0,6/15/04,6,15,2004
0,6/16/04,6,16,2004
0,6/17/04,6,17,2004
1,6/18/04,6,18,2004
0,6/19/04,6,19,2004
0,6/20/04,6,20,2004
0,6/21/04,6,21,2004
0,6/22/04,6,22,2004
0,6/23/04,6,23,2004
0,6/24/04,6,24,2004
52.3,6/25/04,6,25,2004
14,6/26/04,6,26,2004
0,6/27/04,6,27,2004
0,6/28/04,6,28,2004
0,6/29/04,6,29,2004
0,6/30/04,6,30,2004
0,7/1/04,7,1,2004
24.9,7/2/04,7,2,2004
18.5,7/3/04,7,3,2004
23.1,7/4/04,7,4,2004
8.6,7/5/04,7,5,2004
0,7/6/04,7,6,2004
4.6,7/7/04,7,7,2004
0.5,7/8/04,7,8,2004
6.4,7/9/04,7,9,2004
0,7/10/04,7,10,2004
0,7/11/04,7,11,2004
0,7/12/04,7,12,2004
1,7/13/04,7,13,2004
0,7/14/04,7,14,2004
16.3,7/15/04,7,15,2004
14.7,7/16/04,7,16,2004
0,7/17/04,7,17,2004
0,7/18/04,7,18,2004
0,7/19/04,7,19,2004
0,7/20/04,7,20,2004
0,7/21/04,7,21,2004
0,7/22/04,7,22,2004
6.9,7/23/04,7,23,2004
8.4,7/24/04,7,24,2004
0,7/25/04,7,25,2004
0,7/26/04,7,26,2004
6.4,7/27/04,7,27,2004
10.7,7/28/04,7,28,2004
0,7/29/04,7,29,2004
0,7/30/04,7,30,2004
7.9,7/31/04,7,31,2004
1.3,8/1/04,8,1,2004
0,8/2/04,8,2,2004
0,8/3/04,8,3,2004
2.8,8/4/04,8,4,2004
1.3,8/5/04,8,5,2004
0.5,8/6/04,8,6,2004
4.8,8/7/04,8,7,2004
0,8/8/04,8,8,2004
0,8/9/04,8,9,2004
0,8/10/04,8,10,2004
0,8/11/04,8,11,2004
0,8/12/04,8,12,2004
75.7,8/13/04,8,13,2004
0,8/14/04,8,14,2004
0,8/15/04,8,15,2004
0,8/16/04,8,16,2004
0,8/17/04,8,17,2004
0,8/18/04,8,18,2004
0,8/19/04,8,19,2004
0,8/20/04,8,20,2004
0,8/21/04,8,21,2004
0,8/22/04,8,22,2004
0,8/23/04,8,23,2004
0,8/24/04,8,24,2004
0,8/25/04,8,25,2004
0,8/26/04,8,26,2004
0,8/27/04,8,27,2004
0,8/28/04,8,28,2004
0,8/29/04,8,29,2004
0,8/30/04,8,30,2004
4.1,8/31/04,8,31,2004
0,9/1/04,9,1,2004
4.8,9/2/04,9,2,2004
1,9/3/04,9,3,2004
0,9/4/04,9,4,2004
0,9/5/04,9,5,2004
1.8,9/6/04,9,6,2004
1.3,9/7/04,9,7,2004
0,9/8/04,9,8,2004
0,9/9/04,9,9,2004
0,9/10/04,9,10,2004
1.8,9/11/04,9,11,2004
0,9/12/04,9,12,2004
0.5,9/13/04,9,13,2004
0,9/14/04,9,14,2004
0,9/15/04,9,15,2004
0.8,9/16/04,9,16,2004
0,9/17/04,9,17,2004
0,9/18/04,9,18,2004
0,9/19/04,9,19,2004
0,9/20/04,9,20,2004
0.8,9/21/04,9,21,2004
0.3,9/22/04,9,22,2004
0,9/23/04,9,23,2004
0,9/24/04,9,24,2004
0,9/25/04,9,25,2004
0,9/26/04,9,26,2004
0,9/27/04,9,27,2004
0,9/28/04,9,28,2004
0,9/29/04,9,29,2004
0,9/30/04,9,30,2004
0,10/1/04,10,1,2004
-99,10/2/04,10,2,2004
0,10/3/04,10,3,2004
6.6,10/4/04,10,4,2004
0,10/5/04,10,5,2004
0,10/6/04,10,6,2004
0,10/7/04,10,7,2004
0.5,10/8/04,10,8,2004
0,10/9/04,10,9,2004
0,10/10/04,10,10,2004
0,10/11/04,10,11,2004
0,10/12/04,10,12,2004
0,10/13/04,10,13,2004
0,10/14/04,10,14,2004
0,10/15/04,10,15,2004
22.1,10/16/04,10,16,2004
0.8,10/17/04,10,17,2004
1,10/18/04,10,18,2004
0,10/19/04,10,19,2004
0,10/20/04,10,20,2004
6.1,10/21/04,10,21,2004
15.2,10/22/04,10,22,2004
26.2,10/23/04,10,23,2004
3.3,10/24/04,10,24,2004
0,10/25/04,10,25,2004
0,10/26/04,10,26,2004
0,10/27/04,10,27,2004
0,10/28/04,10,28,2004
1.8,10/29/04,10,29,2004
0,10/30/04,10,30,2004
0,10/31/04,10,31,2004
5.8,11/1/04,11,1,2004
0.3,11/2/04,11,2,2004
0,11/3/04,11,3,2004
0,11/4/04,11,4,2004
0,11/5/04,11,5,2004
6.1,11/6/04,11,6,2004
0.8,11/7/04,11,7,2004
0,11/8/04,11,8,2004
0,11/9/04,11,9,2004
0,11/10/04,11,10,2004
0,11/11/04,11,11,2004
0,11/12/04,11,12,2004
1.3,11/13/04,11,13,2004
2.5,11/14/04,11,14,2004
0,11/15/04,11,15,2004
0,11/16/04,11,16,2004
18.3,11/17/04,11,17,2004
0,11/18/04,11,18,2004
0,11/19/04,11,19,2004
0,11/20/04,11,20,2004
0,11/21/04,11,21,2004
0,11/22/04,11,22,2004
0,11/23/04,11,23,2004
13.7,11/24/04,11,24,2004
0,11/25/04,11,25,2004
3.6,11/26/04,11,26,2004
0.8,11/27/04,11,27,2004
0,11/28/04,11,28,2004
0,11/29/04,11,29,2004
0,11/30/04,11,30,2004
30.7,6/1/05,6,1,2005
11.7,6/2/05,6,2,2005
0,6/3/05,6,3,2005
0,6/4/05,6,4,2005
0,6/5/05,6,5,2005
0,6/6/05,6,6,2005
0,6/7/05,6,7,2005
0,6/8/05,6,8,2005
0.3,6/9/05,6,9,2005
0,6/10/05,6,10,2005
0,6/11/05,6,11,2005
4.1,6/12/05,6,12,2005
0.8,6/13/05,6,13,2005
0,6/14/05,6,14,2005
6.6,6/15/05,6,15,2005
3.8,6/16/05,6,16,2005
0,6/17/05,6,17,2005
0,6/18/05,6,18,2005
1.8,6/19/05,6,19,2005
0.5,6/20/05,6,20,2005
30,6/21/05,6,21,2005
1.3,6/22/05,6,22,2005
10.4,6/23/05,6,23,2005
0,6/24/05,6,24,2005
0,6/25/05,6,25,2005
3.3,6/26/05,6,26,2005
1.3,6/27/05,6,27,2005
30,6/28/05,6,28,2005
0,6/29/05,6,29,2005
0,6/30/05,6,30,2005
13.2,7/1/05,7,1,2005
0,7/2/05,7,2,2005
0,7/3/05,7,3,2005
0.5,7/4/05,7,4,2005
0,7/5/05,7,5,2005
0,7/6/05,7,6,2005
8.9,7/7/05,7,7,2005
0,7/8/05,7,8,2005
1.8,7/9/05,7,9,2005
1.8,7/10/05,7,10,2005
0,7/11/05,7,11,2005
0,7/12/05,7,12,2005
0,7/13/05,7,13,2005
0,7/14/05,7,14,2005
0,7/15/05,7,15,2005
0,7/16/05,7,16,2005
0,7/17/05,7,17,2005
6.1,7/18/05,7,18,2005
21.8,7/19/05,7,19,2005
0,7/20/05,7,20,2005
0,7/21/05,7,21,2005
0,7/22/05,7,22,2005
0,7/23/05,7,23,2005
0,7/24/05,7,24,2005
0,7/25/05,7,25,2005
0.8,7/26/05,7,26,2005
0,7/27/05,7,27,2005
0,7/28/05,7,28,2005
0,7/29/05,7,29,2005
0.5,7/30/05,7,30,2005
0,7/31/05,7,31,2005
0,8/1/05,8,1,2005
0,8/2/05,8,2,2005
15.5,8/3/05,8,3,2005
0.8,8/4/05,8,4,2005
0,8/5/05,8,5,2005
0,8/6/05,8,6,2005
0,8/7/05,8,7,2005
0,8/8/05,8,8,2005
0,8/9/05,8,9,2005
0,8/10/05,8,10,2005
19.6,8/11/05,8,11,2005
0,8/12/05,8,12,2005
0,8/13/05,8,13,2005
0,8/14/05,8,14,2005
14.2,8/15/05,8,15,2005
0,8/16/05,8,16,2005
0,8/17/05,8,17,2005
-99,8/18/05,8,18,2005
0,8/19/05,8,19,2005
0,8/20/05,8,20,2005
32.3,8/21/05,8,21,2005
0,8/22/05,8,22,2005
10.9,8/23/05,8,23,2005
0,8/24/05,8,24,2005
15.5,8/25/05,8,25,2005
0,8/26/05,8,26,2005
0,8/27/05,8,27,2005
0,8/28/05,8,28,2005
0,8/29/05,8,29,2005
0,8/30/05,8,30,2005
0,8/31/05,8,31,2005
0,9/1/05,9,1,2005
0,9/2/05,9,2,2005
0,9/3/05,9,3,2005
0,9/4/05,9,4,2005
0,9/5/05,9,5,2005
0,9/6/05,9,6,2005
0,9/7/05,9,7,2005
0,9/8/05,9,8,2005
0.3,9/9/05,9,9,2005
0.8,9/10/05,9,10,2005
2.8,9/11/05,9,11,2005
0,9/12/05,9,12,2005
5.8,9/13/05,9,13,2005
0,9/14/05,9,14,2005
0,9/15/05,9,15,2005
0,9/16/05,9,16,2005
0,9/17/05,9,17,2005
0,9/18/05,9,18,2005
0,9/19/05,9,19,2005
0.3,9/20/05,9,20,2005
0,9/21/05,9,21,2005
0,9/22/05,9,22,2005
0,9/23/05,9,23,2005
0,9/24/05,9,24,2005
0,9/25/05,9,25,2005
0,9/26/05,9,26,2005
0,9/27/05,9,27,2005
0,9/28/05,9,28,2005
23.1,9/29/05,9,29,2005
64.3,9/30/05,9,30,2005
0,10/1/05,10,1,2005
0,10/2/05,10,2,2005
0,10/3/05,10,3,2005
0,10/4/05,10,4,2005
0,10/5/05,10,5,2005
0,10/6/05,10,6,2005
0,10/7/05,10,7,2005
0,10/8/05,10,8,2005
15.5,10/9/05,10,9,2005
0,10/10/05,10,10,2005
0,10/11/05,10,11,2005
0,10/12/05,10,12,2005
1.5,10/13/05,10,13,2005
0,10/14/05,10,14,2005
0,10/15/05,10,15,2005
0.3,10/16/05,10,16,2005
0,10/17/05,10,17,2005
0,10/18/05,10,18,2005
1,10/19/05,10,19,2005
0.8,10/20/05,10,20,2005
0,10/21/05,10,21,2005
2,10/22/05,10,22,2005
0,10/23/05,10,23,2005
0,10/24/05,10,24,2005
1.8,10/25/05,10,25,2005
0,10/26/05,10,26,2005
0,10/27/05,10,27,2005
28.7,10/28/05,10,28,2005
8.9,10/29/05,10,29,2005
0,10/30/05,10,30,2005
0,10/31/05,10,31,2005
0.5,11/1/05,11,1,2005
0,11/2/05,11,2,2005
0,11/3/05,11,3,2005
0,11/4/05,11,4,2005
0,11/5/05,11,5,2005
0,11/6/05,11,6,2005
0,11/7/05,11,7,2005
0,11/8/05,11,8,2005
0,11/9/05,11,9,2005
0,11/10/05,11,10,2005
6.1,11/11/05,11,11,2005
3.3,11/12/05,11,12,2005
0,11/13/05,11,13,2005
0,11/14/05,11,14,2005
0,11/15/05,11,15,2005
0,11/16/05,11,16,2005
0,11/17/05,11,17,2005
0,11/18/05,11,18,2005
2.8,11/19/05,11,19,2005
28.4,11/20/05,11,20,2005
0,11/21/05,11,21,2005
2.3,11/22/05,11,22,2005
0,11/23/05,11,23,2005
0,11/24/05,11,24,2005
0,11/25/05,11,25,2005
0,11/26/05,11,26,2005
0,11/27/05,11,27,2005
8.1,11/28/05,11,28,2005
0,11/29/05,11,29,2005
0,11/30/05,11,30,2005
0,6/1/06,6,1,2006
0,6/2/06,6,2,2006
0,6/3/06,6,3,2006
0,6/4/06,6,4,2006
0,6/5/06,6,5,2006
36.1,6/6/06,6,6,2006
0,6/7/06,6,7,2006
2.3,6/8/06,6,8,2006
0,6/9/06,6,9,2006
0,6/10/06,6,10,2006
0,6/11/06,6,11,2006
2.3,6/12/06,6,12,2006
0,6/13/06,6,13,2006
0,6/14/06,6,14,2006
0,6/15/06,6,15,2006
0,6/16/06,6,16,2006
0,6/17/06,6,17,2006
0,6/18/06,6,18,2006
0,6/19/06,6,19,2006
0,6/20/06,6,20,2006
0,6/21/06,6,21,2006
0.3,6/22/06,6,22,2006
1.5,6/23/06,6,23,2006
0,6/24/06,6,24,2006
0,6/25/06,6,25,2006
0,6/26/06,6,26,2006
0,6/27/06,6,27,2006
0,6/28/06,6,28,2006
1,6/29/06,6,29,2006
31.2,6/30/06,6,30,2006
0,7/1/06,7,1,2006
1.5,7/2/06,7,2,2006
0,7/3/06,7,3,2006
0,7/4/06,7,4,2006
0,7/5/06,7,5,2006
0,7/6/06,7,6,2006
0,7/7/06,7,7,2006
0,7/8/06,7,8,2006
0,7/9/06,7,9,2006
15.5,7/10/06,7,10,2006
3,7/11/06,7,11,2006
1.5,7/12/06,7,12,2006
0,7/13/06,7,13,2006
0,7/14/06,7,14,2006
2.8,7/15/06,7,15,2006
0,7/16/06,7,16,2006
0,7/17/06,7,17,2006
1,7/18/06,7,18,2006
1,7/19/06,7,19,2006
0,7/20/06,7,20,2006
0,7/21/06,7,21,2006
0,7/22/06,7,22,2006
0,7/23/06,7,23,2006
8.4,7/24/06,7,24,2006
0,7/25/06,7,25,2006
6.1,7/26/06,7,26,2006
0,7/27/06,7,27,2006
0,7/28/06,7,28,2006
1,7/29/06,7,29,2006
8.6,7/30/06,7,30,2006
0,7/31/06,7,31,2006
5.1,8/1/06,8,1,2006
1.8,8/2/06,8,2,2006
0,8/3/06,8,3,2006
0,8/4/06,8,4,2006
0,8/5/06,8,5,2006
0,8/6/06,8,6,2006
1.5,8/7/06,8,7,2006
0,8/8/06,8,8,2006
0,8/9/06,8,9,2006
0,8/10/06,8,10,2006
2.8,8/11/06,8,11,2006
0,8/12/06,8,12,2006
0.3,8/13/06,8,13,2006
0.3,8/14/06,8,14,2006
-99,8/15/06,8,15,2006
0,8/16/06,8,16,2006
0.3,8/17/06,8,17,2006
0,8/18/06,8,18,2006
0,8/19/06,8,19,2006
0,8/20/06,8,20,2006
0,8/21/06,8,21,2006
0,8/22/06,8,22,2006
0,8/23/06,8,23,2006
0,8/24/06,8,24,2006
0,8/25/06,8,25,2006
0,8/26/06,8,26,2006
2.3,8/27/06,8,27,2006
0,8/28/06,8,28,2006
0,8/29/06,8,29,2006
0,8/30/06,8,30,2006
0,8/31/06,8,31,2006
0,9/1/06,9,1,2006
0,9/2/06,9,2,2006
0,9/3/06,9,3,2006
0,9/4/06,9,4,2006
0,9/5/06,9,5,2006
0,9/6/06,9,6,2006
0.8,9/7/06,9,7,2006
2.8,9/8/06,9,8,2006
0,9/9/06,9,9,2006
0,9/10/06,9,10,2006
0,9/11/06,9,11,2006
6.9,9/12/06,9,12,2006
0,9/13/06,9,13,2006
0,9/14/06,9,14,2006
1,9/15/06,9,15,2006
0,9/16/06,9,16,2006
0,9/17/06,9,17,2006
0,9/18/06,9,18,2006
1.8,9/19/06,9,19,2006
48,9/20/06,9,20,2006
0,9/21/06,9,21,2006
0,9/22/06,9,22,2006
0,9/23/06,9,23,2006
2.8,9/24/06,9,24,2006
0,9/25/06,9,25,2006
0,9/26/06,9,26,2006
0,9/27/06,9,27,2006
5.3,9/28/06,9,28,2006
0,9/29/06,9,29,2006
0,9/30/06,9,30,2006
0,10/1/06,10,1,2006
5.1,10/2/06,10,2,2006
0,10/3/06,10,3,2006
0.5,10/4/06,10,4,2006
0,10/5/06,10,5,2006
0,10/6/06,10,6,2006
0,10/7/06,10,7,2006
0,10/8/06,10,8,2006
0,10/9/06,10,9,2006
16.5,10/10/06,10,10,2006
0,10/11/06,10,11,2006
0,10/12/06,10,12,2006
0,10/13/06,10,13,2006
1,10/14/06,10,14,2006
0,10/15/06,10,15,2006
0,10/16/06,10,16,2006
0,10/17/06,10,17,2006
0,10/18/06,10,18,2006
0.3,10/19/06,10,19,2006
0,10/20/06,10,20,2006
0.5,10/21/06,10,21,2006
64,10/22/06,10,22,2006
6.9,10/23/06,10,23,2006
0.3,10/24/06,10,24,2006
0,10/25/06,10,25,2006
0,10/26/06,10,26,2006
0,10/27/06,10,27,2006
9.1,10/28/06,10,28,2006
37.6,10/29/06,10,29,2006
1.3,10/30/06,10,30,2006
1.3,10/31/06,10,31,2006
0.5,11/1/06,11,1,2006
0,11/2/06,11,2,2006
0,11/3/06,11,3,2006
9.7,11/4/06,11,4,2006
0,11/5/06,11,5,2006
0,11/6/06,11,6,2006
1.8,11/7/06,11,7,2006
0,11/8/06,11,8,2006
0,11/9/06,11,9,2006
0,11/10/06,11,10,2006
0,11/11/06,11,11,2006
0,11/12/06,11,12,2006
0,11/13/06,11,13,2006
0,11/14/06,11,14,2006
0,11/15/06,11,15,2006
24.9,11/16/06,11,16,2006
3.8,11/17/06,11,17,2006
0,11/18/06,11,18,2006
0,11/19/06,11,19,2006
0,11/20/06,11,20,2006
4.3,11/21/06,11,21,2006
0,11/22/06,11,22,2006
0,11/23/06,11,23,2006
0,11/24/06,11,24,2006
0.3,11/25/06,11,25,2006
3.8,11/26/06,11,26,2006
0.8,11/27/06,11,27,2006
0,11/28/06,11,28,2006
0,11/29/06,11,29,2006
16.5,11/30/06,11,30,2006
10.2,6/1/07,6,1,2007
1.3,6/2/07,6,2,2007
0,6/3/07,6,3,2007
0,6/4/07,6,4,2007
0,6/5/07,6,5,2007
7.4,6/6/07,6,6,2007
17.3,6/7/07,6,7,2007
1.3,6/8/07,6,8,2007
0,6/9/07,6,9,2007
0,6/10/07,6,10,2007
0,6/11/07,6,11,2007
0,6/12/07,6,12,2007
0,6/13/07,6,13,2007
0,6/14/07,6,14,2007
0,6/15/07,6,15,2007
0,6/16/07,6,16,2007
10.7,6/17/07,6,17,2007
0.3,6/18/07,6,18,2007
0,6/19/07,6,19,2007
7.9,6/20/07,6,20,2007
3,6/21/07,6,21,2007
0,6/22/07,6,22,2007
0,6/23/07,6,23,2007
1.3,6/24/07,6,24,2007
0.5,6/25/07,6,25,2007
0,6/26/07,6,26,2007
0.8,6/27/07,6,27,2007
10.4,6/28/07,6,28,2007
0,6/29/07,6,29,2007
0.5,6/30/07,6,30,2007
21.3,7/1/07,7,1,2007
0,7/2/07,7,2,2007
0.5,7/3/07,7,3,2007
0,7/4/07,7,4,2007
0,7/5/07,7,5,2007
0,7/6/07,7,6,2007
0,7/7/07,7,7,2007
2.5,7/8/07,7,8,2007
15.7,7/9/07,7,9,2007
0,7/10/07,7,10,2007
0,7/11/07,7,11,2007
5.8,7/12/07,7,12,2007
0.3,7/13/07,7,13,2007
12.2,7/14/07,7,14,2007
0,7/15/07,7,15,2007
1.8,7/16/07,7,16,2007
0,7/17/07,7,17,2007
0,7/18/07,7,18,2007
0,7/19/07,7,19,2007
0,7/20/07,7,20,2007
1,7/21/07,7,21,2007
0,7/22/07,7,22,2007
0,7/23/07,7,23,2007
0,7/24/07,7,24,2007
12.4,7/25/07,7,25,2007
0,7/26/07,7,26,2007
0,7/27/07,7,27,2007
0.3,7/28/07,7,28,2007
0,7/29/07,7,29,2007
0,7/30/07,7,30,2007
0,7/31/07,7,31,2007
0,8/1/07,8,1,2007
0,8/2/07,8,2,2007
0.3,8/3/07,8,3,2007
0,8/4/07,8,4,2007
2.3,8/5/07,8,5,2007
2,8/6/07,8,6,2007
0,8/7/07,8,7,2007
4.1,8/8/07,8,8,2007
5.1,8/9/07,8,9,2007
0,8/10/07,8,10,2007
0,8/11/07,8,11,2007
0,8/12/07,8,12,2007
2.5,8/13/07,8,13,2007
0,8/14/07,8,14,2007
0,8/15/07,8,15,2007
0,8/16/07,8,16,2007
0,8/17/07,8,17,2007
0,8/18/07,8,18,2007
43.9,8/19/07,8,19,2007
0.5,8/20/07,8,20,2007
0,8/21/07,8,21,2007
0,8/22/07,8,22,2007
11.2,8/23/07,8,23,2007
4.8,8/24/07,8,24,2007
0,8/25/07,8,25,2007
0,8/26/07,8,26,2007
0,8/27/07,8,27,2007
0,8/28/07,8,28,2007
0,8/29/07,8,29,2007
0,8/30/07,8,30,2007
0,8/31/07,8,31,2007
0,9/1/07,9,1,2007
0,9/2/07,9,2,2007
0,9/3/07,9,3,2007
15.7,9/4/07,9,4,2007
0,9/5/07,9,5,2007
0,9/6/07,9,6,2007
17.5,9/7/07,9,7,2007
11.9,9/8/07,9,8,2007
0.5,9/9/07,9,9,2007
0,9/10/07,9,10,2007
0,9/11/07,9,11,2007
0,9/12/07,9,12,2007
0,9/13/07,9,13,2007
0,9/14/07,9,14,2007
0,9/15/07,9,15,2007
7.4,9/16/07,9,16,2007
0,9/17/07,9,17,2007
0,9/18/07,9,18,2007
0,9/19/07,9,19,2007
0,9/20/07,9,20,2007
0.3,9/21/07,9,21,2007
0,9/22/07,9,22,2007
0,9/23/07,9,23,2007
0,9/24/07,9,24,2007
0,9/25/07,9,25,2007
0,9/26/07,9,26,2007
0,9/27/07,9,27,2007
0,9/28/07,9,28,2007
0,9/29/07,9,29,2007
0,9/30/07,9,30,2007
2.3,10/1/07,10,1,2007
0,10/2/07,10,2,2007
0,10/3/07,10,3,2007
0,10/4/07,10,4,2007
0,10/5/07,10,5,2007
0,10/6/07,10,6,2007
0.5,10/7/07,10,7,2007
0,10/8/07,10,8,2007
4.3,10/9/07,10,9,2007
13.2,10/10/07,10,10,2007
0,10/11/07,10,11,2007
2.8,10/12/07,10,12,2007
0,10/13/07,10,13,2007
0,10/14/07,10,14,2007
0,10/15/07,10,15,2007
0,10/16/07,10,16,2007
0,10/17/07,10,17,2007
0,10/18/07,10,18,2007
0,10/19/07,10,19,2007
0,10/20/07,10,20,2007
0,10/21/07,10,21,2007
0,10/22/07,10,22,2007
0,10/23/07,10,23,2007
0,10/24/07,10,24,2007
0.5,10/25/07,10,25,2007
32.3,10/26/07,10,26,2007
17.5,10/27/07,10,27,2007
0,10/28/07,10,28,2007
0,10/29/07,10,29,2007
24.4,10/30/07,10,30,2007
36.1,10/31/07,10,31,2007
0,11/1/07,11,1,2007
0,11/2/07,11,2,2007
0.5,11/3/07,11,3,2007
0,11/4/07,11,4,2007
0,11/5/07,11,5,2007
0.3,11/6/07,11,6,2007
5.3,11/7/07,11,7,2007
0.5,11/8/07,11,8,2007
0,11/9/07,11,9,2007
0,11/10/07,11,10,2007
1.3,11/11/07,11,11,2007
0,11/12/07,11,12,2007
0,11/13/07,11,13,2007
4.6,11/14/07,11,14,2007
0,11/15/07,11,15,2007
0,11/16/07,11,16,2007
12.2,11/17/07,11,17,2007
0,11/18/07,11,18,2007
4.8,11/19/07,11,19,2007
7.6,11/20/07,11,20,2007
0,11/21/07,11,21,2007
0,11/22/07,11,22,2007
9.1,11/23/07,11,23,2007
0,11/24/07,11,24,2007
0,11/25/07,11,25,2007
0,11/26/07,11,26,2007
0,11/27/07,11,27,2007
0,11/28/07,11,28,2007
0,11/29/07,11,29,2007
0,11/30/07,11,30,2007
