index,date,flow ,,,,,
2062,2007-08-24,0.282318496,,,,,
2063,2007-08-25,0.271274944,,,,,
2064,2007-08-26,0.259665056,,,,,
2065,2007-08-27,0.245789824,,,,,
2066,2007-08-28,0.231914592,,,,,
2067,2007-08-29,0.216340352,,,,,
2068,2007-08-30,0.203314624,,,,,
2069,2007-08-31,0.195102752,,,,,
2070,2007-09-01,0.186324544,,,,,
2071,2007-09-02,0.173015648,,,,,
2072,2007-09-03,0.173298816,,,,,
2073,2007-09-04,0.177263168,,,,,
2074,2007-09-05,0.17131664,,,,,
2075,2007-09-06,0.164520608,,,,,
2076,2007-09-07,0.161688928,,,,,
2077,2007-09-08,0.159140416,,,,,
2078,2007-09-09,0.183209696,,,,,
2079,2007-09-10,0.214075008,,,,,
2080,2007-09-11,0.35679168,,,,,
2081,2007-09-12,1.203464,,,,,
2082,2007-09-13,0.98542464,,,,,
2083,2007-09-14,0.79003872,,,,,
2084,2007-09-15,0.6796032,,,,,
2085,2007-09-16,0.62013792,,,,,
2086,2007-09-17,0.5521776,,,,,
2087,2007-09-18,0.45590048,,,,,
2088,2007-09-19,0.37944512,,,,,
2089,2007-09-20,0.33696992,,,,,
2090,2007-09-21,0.2973264,,,,,
2091,2007-09-22,0.268443264,,,,,
2092,2007-09-23,0.253152192,,,,,
2093,2007-09-24,0.230215584,,,,,
2094,2007-09-25,0.212659168,,,,,
2095,2007-09-26,0.200482944,,,,,
2096,2007-09-27,0.234463104,,,,,
2097,2007-09-28,0.38794016,,,,,
2098,2007-09-29,0.56067264,,,,,
2099,2007-09-30,0.53518752,,,,,
2100,2007-10-01,0.4530688,,,,,
2101,2007-10-02,0.39926688,,,,,
2102,2007-10-03,0.36245504,,,,,
2103,2007-10-04,0.33130656,,,,,
2104,2007-10-05,0.30015808,,,,,
2105,2007-10-06,0.272407616,,,,,
2106,2007-10-07,0.231914592,,,,,
2107,2007-10-08,0.25909872,,,,,
2108,2007-10-09,0.79003872,,,,,
2109,2007-10-10,1.28558272,,,,,
2110,2007-10-11,1.274256,,,,,
2111,2007-10-12,1.8972256,,,,,
2112,2007-10-13,1.80378016,,,,,
2113,2007-10-14,1.47530528,,,,,
2114,2007-10-15,1.1751472,,,,,
2115,2007-10-16,0.97126624,,,,,
2116,2007-10-17,0.86932576,,,,,
2117,2007-10-18,0.81552384,,,,,
2118,2007-10-19,0.81552384,,,,,
2119,2007-10-20,1.46397856,,,,,
2120,2007-10-21,1.98783936,,,,,
2121,2007-10-22,1.72166144,,,,,
2122,2007-10-23,1.50645376,,,,,
2123,2007-10-24,1.39035488,,,,,
2124,2007-10-25,1.32522624,,,,,
2125,2007-10-26,1.2317808,,,,,
2126,2007-10-27,1.74431488,,,,,
2127,2007-10-28,3.2281152,,,,,
2128,2007-10-29,2.51453184,,,,,
2129,2007-10-30,1.94819584,,,,,
2130,2007-10-31,1.70183968,,,,,
2131,2007-11-01,1.58007744,,,,,
2132,2007-11-02,1.486632,,,,,
2133,2007-11-03,1.88023552,,,,,
2134,2007-11-04,3.1997984,,,,,
2135,2007-11-05,2.82601664,,,,,
2136,2007-11-06,3.0865312,,,,,
2137,2007-11-07,5.6916768,,,,,
2138,2007-11-08,4.0776192,,,,,
2139,2007-11-09,2.9449472,,,,,
2140,2007-11-10,2.44373984,,,,,
2141,2007-11-11,2.17189856,,,,,
2142,2007-11-12,1.99067104,,,,,
2143,2007-11-13,1.982176,,,,,
2144,2007-11-14,1.87457216,,,,,
2145,2007-11-15,1.96518592,,,,,
2146,2007-11-16,3.8510848,,,,,
2147,2007-11-17,5.4368256,,,,,
2148,2007-11-18,3.8510848,,,,,
2149,2007-11-19,3.0015808,,,,,
2150,2007-11-20,2.6334624,,,,,
2151,2007-11-21,2.46072992,,,,,
2152,2007-11-22,2.50886848,,,,,
2153,2007-11-23,2.59381888,,,,,
2154,2007-11-24,2.29932416,,,,,
2155,2007-11-25,2.09827488,,,,,
2156,2007-11-26,2.12376,,,,,
2157,2007-11-27,5.9748448,,,,,
2158,2007-11-28,7.7588032,,,,,
2159,2007-11-29,4.8421728,,,,,
2160,2007-11-30,3.8794016,,,,,
2161,2007-12-01,3.2281152,,,,,
2162,2007-12-02,2.4352448,,,,,
2163,2007-12-03,2.69859104,,,,,
2164,2007-12-04,2.619304,,,,,
2165,2007-12-05,2.4352448,,,,,
2166,2007-12-06,2.3219776,,,,,
2167,2007-12-07,2.12376,,,,,
2168,2007-12-08,2.11809664,,,,,
2169,2007-12-09,1.89439392,,,,,
2170,2007-12-10,1.81793856,,,,,
2171,2007-12-11,1.7273248,,,,,
2172,2007-12-12,1.840592,,,,,
2173,2007-12-13,1.78679008,,,,,
2174,2007-12-14,1.87740384,,,,,
2175,2007-12-15,1.840592,,,,,
2176,2007-12-16,1.80661184,,,,,
2177,2007-12-17,1.9538592,,,,,
2178,2007-12-18,1.840592,,,,,
2179,2007-12-19,1.699008,,,,,
2180,2007-12-20,1.6423744,,,,,
2181,2007-12-21,1.58007744,,,,,
2182,2007-12-22,1.56308736,,,,,
2183,2007-12-23,1.70750304,,,,,
2184,2007-12-24,3.0015808,,,,,
2185,2007-12-25,4.8988064,,,,,
2186,2007-12-26,3.7944512,,,,,
2187,2007-12-27,3.2281152,,,,,
2188,2007-12-28,2.8599968,,,,,
2189,2007-12-29,3.7095008,,,,,
2190,2007-12-30,6.3146464,,,,,
2191,2007-12-31,5.0403904,,,,,
2192,2008-01-01,4.0776192,,,,,
2193,2008-01-02,3.8510848,,,,,
2194,2008-01-03,3.3696992,,,,,
2195,2008-01-04,3.0298976,,,,,
2196,2008-01-05,2.9449472,,,,,
2197,2008-01-06,3.0015808,,,,,
2198,2008-01-07,3.0015808,,,,,
2199,2008-01-08,3.0582144,,,,,
2200,2008-01-09,4.105936,,,,,
2201,2008-01-10,5.9182112,,,,,
2202,2008-01-11,8.2968224,,,,,
2203,2008-01-12,12.4310752,,,,,
2204,2008-01-13,11.1568192,,,,,
2205,2008-01-14,7.4190016,,,,,
2206,2008-01-15,6.37128,,,,,
2207,2008-01-16,6.37128,,,,,
2208,2008-01-17,6.229696,,,,,
2209,2008-01-18,5.4085088,,,,,
2210,2008-01-19,6.654448,,,,,
2211,2008-01-20,5.804944,,,,,
2212,2008-01-21,5.238608,,,,,
2213,2008-01-22,4.672272,,,,,
2214,2008-01-23,4.24752,,,,,
2215,2008-01-24,3.5396,,,,,
2216,2008-01-25,3.256432,,,,,
2217,2008-01-26,3.114848,,,,,
2218,2008-01-27,2.7750464,,,,,
2219,2008-01-28,2.7750464,,,,,
2220,2008-01-29,2.6051456,,,,,
2221,2008-01-30,2.83168,,,,,
2222,2008-01-31,3.3413824,,,,,
2223,2008-02-01,3.5396,,,,,
2224,2008-02-02,5.097024,,,,,
2225,2008-02-03,5.946528,,,,,
2226,2008-02-04,5.0403904,,,,,
2227,2008-02-05,4.7572224,,,,,
2228,2008-02-06,6.4562304,,,,,
2229,2008-02-07,8.8914752,,,,,
2230,2008-02-08,7.8437536,,,,,
2231,2008-02-09,6.3429632,,,,,
2232,2008-02-10,5.7766272,,,,,
2233,2008-02-11,5.3235584,,,,,
2234,2008-02-12,5.521776,,,,,
2235,2008-02-13,6.937616,,,,,
2236,2008-02-14,13.592064,,,,,
2237,2008-02-15,16.7635456,,,,,
2238,2008-02-16,13.9884992,,,,,
2239,2008-02-17,10.194048,,,,,
2240,2008-02-18,10.335632,,,,,
2241,2008-02-19,15.5459232,,,,,
2242,2008-02-20,16.9051296,,,,,
2243,2008-02-21,11.751472,,,,,
2244,2008-02-22,9.627712,,,,,
2245,2008-02-23,7.928704,,,,,
2246,2008-02-24,7.0792,,,,,
2247,2008-02-25,6.2863296,,,,,
2248,2008-02-26,5.7483104,,,,,
2249,2008-02-27,5.6350432,,,,,
2250,2008-02-28,5.380192,,,,,
2251,2008-02-29,4.8704896,,,,,
2252,2008-03-01,4.5590048,,,,,
2253,2008-03-02,4.24752,,,,,
2254,2008-03-03,4.105936,,,,,
2255,2008-03-04,4.24752,,,,,
2256,2008-03-05,7.6738528,,,,,
2257,2008-03-06,9.1463264,,,,,
2258,2008-03-07,7.645536,,,,,
2259,2008-03-08,9.8825632,,,,,
2260,2008-03-09,21.096016,,,,,
2261,2008-03-10,24.8904672,,,,,
2262,2008-03-11,17.9528512,,,,,
2263,2008-03-12,12.459392,,,,,
2264,2008-03-13,9.7976128,,,,,
2265,2008-03-14,8.7498912,,,,,
2266,2008-03-15,9.4011776,,,,,
2267,2008-03-16,9.627712,,,,,
2268,2008-03-17,8.5516736,,,,,
2269,2008-03-18,7.645536,,,,,
2270,2008-03-19,7.6738528,,,,,
2271,2008-03-20,15.5176064,,,,,
2272,2008-03-21,21.0393824,,,,,
2273,2008-03-22,13.9318656,,,,,
2274,2008-03-23,10.9586016,,,,,
2275,2008-03-24,9.1746432,,,,,
2276,2008-03-25,8.5516736,,,,,
2277,2008-03-26,8.353456,,,,,
2278,2008-03-27,10.477216,,,,,
2279,2008-03-28,11.609888,,,,,
2280,2008-03-29,10.9302848,,,,,
2281,2008-03-30,8.8065248,,,,,
2282,2008-03-31,8.6083072,,,,,
2283,2008-04-01,9.6843456,,,,,
2284,2008-04-02,21.1526496,,,,,
2285,2008-04-03,24.6072992,,,,,
2286,2008-04-04,19.1421568,,,,,
2287,2008-04-05,22.3419552,,,,,
2288,2008-04-06,23.4746272,,,,,
2289,2008-04-07,19.1421568,,,,,
2290,2008-04-08,18.7457216,,,,,
2291,2008-04-09,19.6235424,,,,,
2292,2008-04-10,20.1615616,,,,,
2293,2008-04-11,25.8532384,,,,,
2294,2008-04-12,25.768288,,,,,
2295,2008-04-13,28.175216,,,,,
2296,2008-04-14,22.3136384,,,,,
2297,2008-04-15,17.4714656,,,,,
2298,2008-04-16,15.291072,,,,,
2299,2008-04-17,13.6770144,,,,,
2300,2008-04-18,12.9974112,,,,,
2301,2008-04-19,12.5443424,,,,,
2302,2008-04-20,11.5249376,,,,,
2303,2008-04-21,9.9958304,,,,,
2304,2008-04-22,8.6083072,,,,,
2305,2008-04-23,6.937616,,,,,
2306,2008-04-24,5.7766272,,,,,
2307,2008-04-25,4.9271232,,,,,
2308,2008-04-26,4.4174208,,,,,
2309,2008-04-27,4.2758368,,,,,
2310,2008-04-28,4.95544,,,,,
2311,2008-04-29,21.662352,,,,,
2312,2008-04-30,35.962336,,,,,
2313,2008-05-01,19.9067104,,,,,
2314,2008-05-02,12.2045408,,,,,
2315,2008-05-03,9.2312768,,,,,
2316,2008-05-04,8.6932576,,,,,
2317,2008-05-05,9.4011776,,,,,
2318,2008-05-06,7.7304864,,,,,
2319,2008-05-07,6.1730624,,,,,
2320,2008-05-08,5.4368256,,,,,
2321,2008-05-09,4.8704896,,,,,
2322,2008-05-10,4.4457376,,,,,
2323,2008-05-11,3.9926688,,,,,
2324,2008-05-12,3.6528672,,,,,
2325,2008-05-13,3.398016,,,,,
2326,2008-05-14,3.114848,,,,,
2327,2008-05-15,2.8599968,,,,,
2328,2008-05-16,2.73540288,,,,,
2329,2008-05-17,2.82884832,,,,,
2330,2008-05-18,2.6759376,,,,,
2331,2008-05-19,2.40126464,,,,,
2332,2008-05-20,2.22853216,,,,,
2333,2008-05-21,2.06429472,,,,,
2334,2008-05-22,1.95669088,,,,,
2335,2008-05-23,1.840592,,,,,
2336,2008-05-24,1.73581984,,,,,
2337,2008-05-25,1.61972096,,,,,
2338,2008-05-26,1.49229536,,,,,
2339,2008-05-27,1.42716672,,,,,
2340,2008-05-28,1.2600976,,,,,
2341,2008-05-29,1.13550368,,,,,
2342,2008-05-30,1.04488992,,,,,
2343,2008-05-31,1.05338496,,,,,
2344,2008-06-01,1.15815712,,,,,
2345,2008-06-02,1.06754336,,,,,
2346,2008-06-03,1.00241472,,,,,
2347,2008-06-04,0.96843456,,,,,
2348,2008-06-05,1.07887008,,,,,
2349,2008-06-06,1.42433504,,,,,
2350,2008-06-07,1.88023552,,,,,
2351,2008-06-08,1.59423584,,,,,
2352,2008-06-09,1.22328576,,,,,
2353,2008-06-10,1.12134528,,,,,
2354,2008-06-11,1.21479072,,,,,
2355,2008-06-12,1.03922656,,,,,
2356,2008-06-13,0.88914752,,,,,
2357,2008-06-14,0.78720704,,,,,
2358,2008-06-15,2.28516576,,,,,
2359,2008-06-16,2.8599968,,,,,
2360,2008-06-17,2.36162112,,,,,
2361,2008-06-18,2.7325712,,,,,
2362,2008-06-19,2.08411648,,,,,
2363,2008-06-20,1.68201792,,,,,
2364,2008-06-21,1.43283008,,,,,
2365,2008-06-22,1.31106784,,,,,
2366,2008-06-23,4.1625696,,,,,
2367,2008-06-24,4.8988064,,,,,
2368,2008-06-25,3.5962336,,,,,
2369,2008-06-26,2.33047264,,,,,
2370,2008-06-27,1.911384,,,,,
2371,2008-06-28,1.7556416,,,,,
2372,2008-06-29,2.34746272,,,,,
2373,2008-06-30,3.1997984,,,,,
2374,2008-07-01,2.59948224,,,,,
2375,2008-07-02,2.0104928,,,,,
2376,2008-07-03,1.72166144,,,,,
2377,2008-07-04,1.5291072,,,,,
2378,2008-07-05,1.31956288,,,,,
2379,2008-07-06,1.14116704,,,,,
2380,2008-07-07,1.0335632,,,,,
2381,2008-07-08,0.94294944,,,,,
2382,2008-07-09,0.85516736,,,,,
2383,2008-07-10,0.83817728,,,,,
2384,2008-07-11,0.76738528,,,,,
2385,2008-07-12,0.70225664,,,,,
2386,2008-07-13,0.65694976,,,,,
2387,2008-07-14,0.637128,,,,,
2388,2008-07-15,0.63429632,,,,,
2389,2008-07-16,0.5946528,,,,,
2390,2008-07-17,0.54085088,,,,,
2391,2008-07-18,0.4813856,,,,,
2392,2008-07-19,0.50120736,,,,,
2393,2008-07-20,0.64845472,,,,,
2394,2008-07-21,1.11001856,,,,,
2395,2008-07-22,1.07320672,,,,,
2396,2008-07-23,1.03639488,,,,,
2397,2008-07-24,7.503952,,,,,
2398,2008-07-25,15.7724576,,,,,
2399,2008-07-26,8.9481088,,,,,
2400,2008-07-27,4.7289056,,,,,
2401,2008-07-28,4.7005888,,,,,
2402,2008-07-29,3.4263328,,,,,
2403,2008-07-30,2.54284864,,,,,
2404,2008-07-31,2.47772,,,,,
2405,2008-08-01,8.4100896,,,,,
2406,2008-08-02,5.946528,,,,,
2407,2008-08-03,7.1358336,,,,,
2408,2008-08-04,7.78712,,,,,
2409,2008-08-05,5.238608,,,,,
2410,2008-08-06,6.3995968,,,,,
2411,2008-08-07,13.3372128,,,,,
2412,2008-08-08,26.2779904,,,,,
2413,2008-08-09,31.431648,,,,,
2414,2008-08-10,13.8185984,,,,,
2415,2008-08-11,10.1090976,,,,,
2416,2008-08-12,12.9124608,,,,,
2417,2008-08-13,16.6219616,,,,,
2418,2008-08-14,10.1090976,,,,,
2419,2008-08-15,6.088112,,,,,
2420,2008-08-16,4.5873216,,,,,
2421,2008-08-17,6.4562304,,,,,
2422,2008-08-18,5.7483104,,,,,
2423,2008-08-19,3.964352,,,,,
2424,2008-08-20,3.0298976,,,,,
2425,2008-08-21,2.4635616,,,,,
2426,2008-08-22,2.11809664,,,,,
2427,2008-08-23,1.97368096,,,,,
2428,2008-08-24,1.7273248,,,,,
2429,2008-08-25,1.61688928,,,,,
2430,2008-08-26,1.43849344,,,,,
2431,2008-08-27,1.4583152,,,,,
2432,2008-08-28,1.33655296,,,,,
2433,2008-08-29,1.28558272,,,,,
2434,2008-08-30,1.203464,,,,,
2435,2008-08-31,1.12134528,,,,,
2436,2008-09-01,0.97126624,,,,,
2437,2008-09-02,0.9344544,,,,,
2438,2008-09-03,0.82968224,,,,,
2439,2008-09-04,0.77588032,,,,,
2440,2008-09-05,0.7362368,,,,,
2441,2008-09-06,1.11568192,,,,,
2442,2008-09-07,38.510848,,,,,
2443,2008-09-08,37.661344,,,,,
2444,2008-09-09,13.8469152,,,,,
2445,2008-09-10,10.335632,,,,,
2446,2008-09-11,7.4190016,,,,,
2447,2008-09-12,5.097024,,,,,
2448,2008-09-13,4.3607872,,,,,
2449,2008-09-14,4.2192032,,,,,
2450,2008-09-15,5.1536576,,,,,
2451,2008-09-16,4.0493024,,,,,
2452,2008-09-17,3.2281152,,,,,
2453,2008-09-18,2.77787808,,,,,
2454,2008-09-19,2.37294784,,,,,
2455,2008-09-20,2.09827488,,,,,
2456,2008-09-21,1.95669088,,,,,
2457,2008-09-22,1.91421568,,,,,
2458,2008-09-23,1.74997824,,,,,
2459,2008-09-24,1.5998992,,,,,
2460,2008-09-25,1.49229536,,,,,
2461,2008-09-26,1.79528512,,,,,
2462,2008-09-27,8.1552384,,,,,
2463,2008-09-28,14.4982016,,,,,
2464,2008-09-29,21.1243328,,,,,
2465,2008-09-30,16.28216,,,,,
2466,2008-10-01,10.901968,,,,,
2467,2008-10-02,10.2223648,,,,,
2468,2008-10-03,8.8914752,,,,,
2469,2008-10-04,7.0225664,,,,,
2470,2008-10-05,6.0314784,,,,,
2471,2008-10-06,5.6350432,,,,,
2472,2008-10-07,5.0403904,,,,,
2473,2008-10-08,4.5590048,,,,,
2474,2008-10-09,4.389104,,,,,
2475,2008-10-10,4.5023712,,,,,
2476,2008-10-11,4.3324704,,,,,
2477,2008-10-12,4.105936,,,,,
2478,2008-10-13,3.9926688,,,,,
2479,2008-10-14,3.8794016,,,,,
2480,2008-10-15,3.6528672,,,,,
2481,2008-10-16,3.7095008,,,,,
2482,2008-10-17,4.105936,,,,,
2483,2008-10-18,3.681184,,,,,
2484,2008-10-19,3.3130656,,,,,
2485,2008-10-20,2.973264,,,,,
2486,2008-10-21,2.34179936,,,,,
2487,2008-10-22,2.28516576,,,,,
2488,2008-10-23,2.59948224,,,,,
2489,2008-10-24,2.29649248,,,,,
2490,2008-10-25,2.12659168,,,,,
2491,2008-10-26,7.5889024,,,,,
2492,2008-10-27,13.592064,,,,,
2493,2008-10-28,9.0047424,,,,,
2494,2008-10-29,8.6083072,,,,,
2495,2008-10-30,7.6172192,,,,,
2496,2008-10-31,5.7483104,,,,,
2497,2008-11-01,4.813856,,,,,
2498,2008-11-02,4.0776192,,,,,
2499,2008-11-03,3.5679168,,,,,
2500,2008-11-04,3.4263328,,,,,
2501,2008-11-05,3.256432,,,,,
2502,2008-11-06,3.1714816,,,,,
2503,2008-11-07,3.5112832,,,,,
2504,2008-11-08,3.6245504,,,,,
2505,2008-11-09,3.7661344,,,,,
2506,2008-11-10,3.6245504,,,,,
2507,2008-11-11,3.1431648,,,,,
2508,2008-11-12,2.82318496,,,,,
2509,2008-11-13,2.73540288,,,,,
2510,2008-11-14,4.24752,,,,,
2511,2008-11-15,6.6827648,,,,,
2512,2008-11-16,8.919792,,,,,
2513,2008-11-17,8.6083072,,,,,
2514,2008-11-18,5.8615776,,,,,
2515,2008-11-19,4.7005888,,,,,
2516,2008-11-20,4.0776192,,,,,
2517,2008-11-21,3.5679168,,,,,
2518,2008-11-22,3.1997984,,,,,
2519,2008-11-23,2.690096,,,,,
2520,2008-11-24,2.65894752,,,,,
2521,2008-11-25,9.0896928,,,,,
2522,2008-11-26,42.4752,,,,,
2523,2008-11-27,25.48512,,,,,
2524,2008-11-28,14.724736,,,,,
2525,2008-11-29,11.1285024,,,,,
2526,2008-11-30,8.6932576,,,,,
2527,2008-12-01,9.486128,,,,,
2528,2008-12-02,11.609888,,,,,
2529,2008-12-03,9.6843456,,,,,
2530,2008-12-04,7.4190016,,,,,
2531,2008-12-05,6.37128,,,,,
2532,2008-12-06,5.521776,,,,,
2533,2008-12-07,5.097024,,,,,
2534,2008-12-08,4.389104,,,,,
2535,2008-12-09,3.9077184,,,,,
2536,2008-12-10,4.7855392,,,,,
2537,2008-12-11,8.070288,,,,,
2538,2008-12-12,18.7740384,,,,,
2539,2008-12-13,30.298976,,,,,
2540,2008-12-14,15.7724576,,,,,
2541,2008-12-15,11.5249376,,,,,
2542,2008-12-16,10.760384,,,,,
2543,2008-12-17,10.2223648,,,,,
2544,2008-12-18,8.0136544,,,,,
2545,2008-12-19,6.8809824,,,,,
2546,2008-12-20,6.088112,,,,,
2547,2008-12-21,6.8809824,,,,,
2548,2008-12-22,7.0225664,,,,,
2549,2008-12-23,7.1075168,,,,,
2550,2008-12-24,7.2491008,,,,,
2551,2008-12-25,8.211872,,,,,
2552,2008-12-26,10.0807808,,,,,
2553,2008-12-27,8.0136544,,,,,
2554,2008-12-28,7.2491008,,,,,
2555,2008-12-29,10.1090976,,,,,
2556,2008-12-30,10.052464,,,,,
2557,2008-12-31,7.362368,,,,,
2558,2009-01-01,6.9659328,,,,,
2559,2009-01-02,6.7110816,,,,,
2560,2009-01-03,6.2013792,,,,,
2561,2009-01-04,5.7483104,,,,,
2562,2009-01-05,5.4368256,,,,,
2563,2009-01-06,5.1819744,,,,,
2564,2009-01-07,4.9271232,,,,,
2565,2009-01-08,4.9837568,,,,,
2566,2009-01-09,4.8421728,,,,,
2567,2009-01-10,4.389104,,,,,
2568,2009-01-11,4.24752,,,,,
2569,2009-01-12,4.1908864,,,,,
2570,2009-01-13,4.0209856,,,,,
2571,2009-01-14,4.0209856,,,,,
2572,2009-01-15,3.7095008,,,,,
2573,2009-01-16,3.5112832,,,,,
2574,2009-01-17,3.5112832,,,,,
2575,2009-01-18,3.5962336,,,,,
2576,2009-01-19,3.8794016,,,,,
2577,2009-01-20,3.7944512,,,,,
2578,2009-01-21,3.5112832,,,,,
2579,2009-01-22,3.3413824,,,,,
2580,2009-01-23,3.1714816,,,,,
2581,2009-01-24,3.1714816,,,,,
2582,2009-01-25,3.0298976,,,,,
2583,2009-01-26,2.9166304,,,,,
2584,2009-01-27,2.82318496,,,,,
2585,2009-01-28,2.81185824,,,,,
2586,2009-01-29,3.5679168,,,,,
2587,2009-01-30,4.2192032,,,,,
2588,2009-01-31,3.398016,,,,,
2589,2009-02-01,2.83168,,,,,
2590,2009-02-02,2.59665056,,,,,
2591,2009-02-03,2.51170016,,,,,
2592,2009-02-04,2.46922496,,,,,
2593,2009-02-05,2.38144288,,,,,
2594,2009-02-06,2.28799744,,,,,
2595,2009-02-07,2.24552224,,,,,
2596,2009-02-08,2.3644528,,,,,
2597,2009-02-09,2.63629408,,,,,
2598,2009-02-10,2.59665056,,,,,
2599,2009-02-11,2.54568032,,,,,
2600,2009-02-12,4.2758368,,,,,
2601,2009-02-13,6.37128,,,,,
2602,2009-02-14,6.6261312,,,,,
2603,2009-02-15,6.0031616,,,,,
2604,2009-02-16,4.95544,,,,,
2605,2009-02-17,3.964352,,,,,
2606,2009-02-18,3.398016,,,,,
2607,2009-02-19,3.822768,,,,,
2608,2009-02-20,3.7944512,,,,,
2609,2009-02-21,3.256432,,,,,
2610,2009-02-22,3.0298976,,,,,
2611,2009-02-23,3.3413824,,,,,
2612,2009-02-24,3.398016,,,,,
2613,2009-02-25,2.973264,,,,,
2614,2009-02-26,2.83168,,,,,
2615,2009-02-27,2.83168,,,,,
2616,2009-02-28,5.1819744,,,,,
2617,2009-03-01,6.6827648,,,,,
2618,2009-03-02,5.2952416,,,,,
2619,2009-03-03,4.7572224,,,,,
2620,2009-03-04,4.3324704,,,,,
2621,2009-03-05,3.7944512,,,,,
2622,2009-03-06,3.4546496,,,,,
2623,2009-03-07,3.6245504,,,,,
2624,2009-03-08,7.2774176,,,,,
2625,2009-03-09,12.4310752,,,,,
2626,2009-03-10,10.5621664,,,,,
2627,2009-03-11,9.2879104,,,,,
2628,2009-03-12,12.176224,,,,,
2629,2009-03-13,10.6754336,,,,,
2630,2009-03-14,8.211872,,,,,
2631,2009-03-15,7.5889024,,,,,
2632,2009-03-16,8.0136544,,,,,
2633,2009-03-17,8.1552384,,,,,
2634,2009-03-18,8.5233568,,,,,
2635,2009-03-19,10.9586016,,,,,
2636,2009-03-20,12.4310752,,,,,
2637,2009-03-21,10.4205824,,,,,
2638,2009-03-22,8.778208,,,,,
2639,2009-03-23,7.8720704,,,,,
2640,2009-03-24,6.7110816,,,,,
2641,2009-03-25,6.3995968,,,,,
2642,2009-03-26,6.8243488,,,,,
2643,2009-03-27,9.20296,,,,,
2644,2009-03-28,12.7708768,,,,,
2645,2009-03-29,13.3372128,,,,,
2646,2009-03-30,17.1882976,,,,,
2647,2009-03-31,17.6130496,,,,,
2648,2009-04-01,14.3283008,,,,,
2649,2009-04-02,12.6576096,,,,,
2650,2009-04-03,14.1584,,,,,
2651,2009-04-04,25.2585856,,,,,
2652,2009-04-05,22.2570048,,,,,
2653,2009-04-06,15.3760224,,,,,
2654,2009-04-07,25.9381888,,,,,
2655,2009-04-08,22.7383904,,,,,
2656,2009-04-09,13.9318656,,,,,
2657,2009-04-10,10.7037504,,,,,
2658,2009-04-11,8.919792,,,,,
2659,2009-04-12,7.9570208,,,,,
2660,2009-04-13,6.937616,,,,,
2661,2009-04-14,6.1164288,,,,,
2662,2009-04-15,5.521776,,,,,
2663,2009-04-16,5.0403904,,,,,
2664,2009-04-17,4.6439552,,,,,
2665,2009-04-18,4.3324704,,,,,
2666,2009-04-19,4.105936,,,,,
2667,2009-04-20,3.822768,,,,,
2668,2009-04-21,5.5500928,,,,,
2669,2009-04-22,13.9035488,,,,,
2670,2009-04-23,14.8380032,,,,,
2671,2009-04-24,11.1001856,,,,,
2672,2009-04-25,8.1552384,,,,,
2673,2009-04-26,6.4562304,,,,,
2674,2009-04-27,5.4651424,,,,,
2675,2009-04-28,4.7005888,,,,,
2676,2009-04-29,4.0493024,,,,,
2677,2009-04-30,3.7944512,,,,,
2678,2009-05-01,3.5679168,,,,,
2679,2009-05-02,3.3696992,,,,,
2680,2009-05-03,3.1431648,,,,,
2681,2009-05-04,2.973264,,,,,
2682,2009-05-05,2.973264,,,,,
2683,2009-05-06,3.7095008,,,,,
2684,2009-05-07,6.8243488,,,,,
2685,2009-05-08,10.477216,,,,,
2686,2009-05-09,7.1075168,,,,,
2687,2009-05-10,6.4845472,,,,,
2688,2009-05-11,5.097024,,,,,
2689,2009-05-12,4.2192032,,,,,
2690,2009-05-13,3.5396,,,,,
2691,2009-05-14,3.114848,,,,,
2692,2009-05-15,3.0865312,,,,,
2693,2009-05-16,2.9166304,,,,,
2694,2009-05-17,2.8599968,,,,,
2695,2009-05-18,2.9166304,,,,,
2696,2009-05-19,2.52585856,,,,,
2697,2009-05-20,1.64520608,,,,,
2698,2009-05-21,1.97368096,,,,,
2699,2009-05-22,1.80378016,,,,,
2700,2009-05-23,1.699008,,,,,
2701,2009-05-24,1.56875072,,,,,
2702,2009-05-25,1.486632,,,,,
2703,2009-05-26,1.33655296,,,,,
2704,2009-05-27,1.4583152,,,,,
2705,2009-05-28,2.8599968,,,,,
2706,2009-05-29,5.4934592,,,,,
2707,2009-05-30,5.4085088,,,,,
2708,2009-05-31,3.9360352,,,,,
2709,2009-06-01,2.973264,,,,,
2710,2009-06-02,2.35595776,,,,,
2711,2009-06-03,1.9397008,,,,,
2712,2009-06-04,1.68201792,,,,,
2713,2009-06-05,1.46964192,,,,,
2714,2009-06-06,1.36486976,,,,,
2715,2009-06-07,1.27991936,,,,,
2716,2009-06-08,1.17797888,,,,,
2717,2009-06-09,1.06471168,,,,,
2718,2009-06-10,1.1609888,,,,,
2719,2009-06-11,1.21479072,,,,,
2720,2009-06-12,4.105936,,,,,
2721,2009-06-13,5.8332608,,,,,
2722,2009-06-14,5.8898944,,,,,
2723,2009-06-15,11.5532544,,,,,
2724,2009-06-16,9.0896928,,,,,
2725,2009-06-17,5.380192,,,,,
2726,2009-06-18,3.8510848,,,,,
2727,2009-06-19,7.4190016,,,,,
2728,2009-06-20,12.9690944,,,,,
2729,2009-06-21,8.49504,,,,,
2730,2009-06-22,6.0031616,,,,,
2731,2009-06-23,5.6067264,,,,,
2732,2009-06-24,4.95544,,,,,
2733,2009-06-25,5.2669248,,,,,
